Orthogroup	Arabidopsis_lyrata	Arabidopsis_thaliana	Brassica_oleracea	Brassica_rapa	Capsella_rubella	Capsicum_annuum	Carica_papaya	Cicer_arietinum	Citrus_sinensis	Cucumis_melo	Cucumis_sativus	Eutrema_salsugineum	Fragaria_vesca	Glycine_max	Gossypium_hirsutum	Helianthus_annuus	Jatropha_curcas	Malus_domestica	Manihot_esculenta	Medicago_truncatula	Nicotiana_attenuata	Papaver_somniferum	Phaseolus_vulgaris	Populus_euphratica	Populus_trichocarpa	Prunus_mume	Prunus_persica	Pyrus_x_bretschneideri	Solanum_lycopersicum	Solanum_pennellii	Solanum_tuberosum	Vitis_vinifera	Total
OG0005058	2	2	6	4	2	4	2	2	2	1	2	2	1	3	5	4	1	3	2	2	3	4	2	6	2	1	1	2	3	3	3	1	83
OG0005059	1	4	1	12	1	1	1	1	4	2	3	4	3	4	3	2	1	4	7	1	2	4	1	1	1	1	1	7	1	2	1	1	83
OG0005060	1	1	1	1	1	2	2	3	2	2	2	1	2	6	8	2	2	4	4	3	1	4	3	4	3	2	2	3	4	2	3	2	83
OG0005061	2	5	3	7	2	2	1	3	1	2	1	2	1	3	5	5	1	3	2	2	1	9	1	2	2	2	2	5	2	2	1	1	83
OG0005062	1	1	2	2	1	1	1	4	3	2	1	1	1	5	6	4	3	5	4	3	1	3	3	4	5	1	2	6	3	2	1	1	83
OG0005063	3	3	4	4	3	3	2	2	1	2	2	3	1	3	8	2	0	2	3	2	3	2	1	4	5	1	1	3	2	2	3	3	83
OG0005064	2	4	6	5	2	2	2	3	1	1	1	2	2	7	6	2	0	2	3	2	2	4	2	3	2	2	2	1	2	5	2	1	83
OG0005065	1	3	1	3	1	6	2	2	1	1	1	1	1	8	4	2	1	5	4	2	2	2	4	2	3	3	2	4	2	5	3	1	83
OG0005066	1	1	1	1	1	0	2	1	3	1	1	1	2	4	14	3	3	2	7	1	2	7	2	1	1	2	2	2	2	4	6	2	83
OG0005067	4	3	6	4	3	2	2	1	2	1	1	3	2	4	5	3	2	4	2	2	3	2	1	2	2	2	2	4	2	2	2	3	83
OG0005068	2	3	2	4	1	2	1	6	2	1	1	1	1	6	6	9	2	2	1	3	2	4	4	3	3	1	1	1	2	2	2	2	83
OG0005069	2	3	2	3	2	2	1	1	1	1	2	4	1	7	8	1	1	4	6	3	2	2	4	3	3	1	1	4	2	2	2	2	83
OG0005070	2	4	2	6	2	3	2	3	2	3	3	1	1	3	3	6	1	3	2	3	2	2	1	8	6	1	1	3	1	1	1	1	83
OG0005071	4	7	5	3	4	2	2	1	1	1	1	5	3	2	6	2	1	5	1	1	2	2	1	2	2	2	2	5	2	2	2	2	83
OG0005072	3	3	4	3	3	2	1	3	1	2	3	3	2	4	6	3	2	4	2	2	2	2	2	2	2	2	2	6	2	2	2	1	83
OG0005073	2	1	8	4	2	2	1	3	2	1	5	2	1	3	3	3	1	2	4	1	2	11	1	2	3	2	2	1	2	3	1	2	83
OG0005074	3	4	4	5	2	4	1	2	2	1	1	2	2	3	6	3	1	4	3	2	3	2	1	3	3	2	2	3	2	2	3	2	83
OG0005075	1	1	1	1	1	2	1	3	2	2	4	1	1	6	9	4	1	4	5	2	2	4	2	5	5	1	1	3	2	2	2	2	83
OG0005076	2	2	3	2	2	1	1	1	2	1	1	2	2	3	3	5	2	5	2	1	2	7	3	7	4	2	2	4	2	3	1	3	83
OG0005077	2	2	3	4	2	7	1	1	1	2	2	2	2	2	10	3	2	2	3	1	2	4	2	3	3	3	4	2	1	1	2	2	83
OG0005078	1	1	3	2	1	1	2	4	1	1	1	1	1	6	6	4	1	4	4	2	1	6	4	8	7	1	1	2	1	1	1	3	83
OG0005079	2	3	3	2	4	5	2	3	4	3	2	2	1	9	4	1	1	2	1	3	1	2	2	3	3	1	1	2	4	3	3	1	83
OG0005080	2	6	1	1	3	1	4	2	2	1	1	2	2	2	7	3	2	4	6	2	3	3	2	5	2	2	2	2	2	3	2	1	83
OG0005081	5	4	6	3	6	2	1	2	1	1	1	2	1	7	2	5	2	4	3	3	1	2	4	2	3	1	1	3	1	1	1	2	83
OG0005082	2	3	4	4	2	1	1	3	7	3	3	2	2	4	4	5	4	3	4	3	1	2	2	2	2	1	1	3	1	1	1	2	83
OG0005083	1	1	1	1	1	1	2	1	1	1	1	1	1	1	23	2	1	4	1	2	0	0	1	3	3	1	4	4	8	6	3	2	83
OG0005084	2	2	3	4	2	4	1	1	1	2	2	3	2	2	8	6	1	5	2	2	3	4	1	1	1	2	3	2	3	2	5	1	83
OG0005085	2	3	5	6	3	3	1	3	1	1	1	2	1	4	6	3	2	2	3	3	2	5	2	2	1	1	1	3	3	3	2	3	83
OG0005086	3	3	0	0	1	4	0	2	5	5	5	0	2	1	0	3	2	1	12	5	4	1	1	2	2	2	1	1	2	2	3	8	83
OG0005087	1	2	2	4	1	1	2	3	1	2	2	1	1	4	9	2	8	2	3	2	3	7	2	5	4	1	1	1	1	1	1	3	83
OG0005088	1	4	1	2	1	1	1	3	5	3	1	3	1	4	7	2	1	4	5	2	1	5	3	3	5	1	2	6	1	1	1	2	83
OG0005089	2	2	1	1	1	2	2	1	2	1	1	1	1	4	14	2	4	4	4	2	2	6	1	4	3	2	2	6	1	1	1	2	83
OG0005090	9	7	3	2	2	1	1	1	3	2	1	1	1	4	8	2	2	4	3	1	2	2	2	3	4	1	1	3	3	2	1	1	83
OG0005091	3	3	9	8	3	1	1	2	1	3	3	3	1	5	2	2	2	3	3	2	1	4	2	2	2	2	2	2	1	1	3	1	83
OG0005092	4	1	1	1	1	3	2	2	2	3	1	1	3	5	1	1	1	4	6	1	2	7	1	3	2	3	4	8	2	4	2	1	83
OG0005093	2	5	5	4	2	3	4	3	1	1	1	2	1	3	8	6	1	2	2	2	2	2	1	2	3	1	1	3	3	3	2	2	83
OG0005094	1	2	3	1	1	5	3	4	2	2	2	2	2	3	4	8	2	2	3	1	4	3	2	1	1	1	1	2	4	6	4	1	83
OG0005095	2	3	4	4	4	1	3	1	1	1	2	2	1	4	5	2	1	2	4	1	2	6	1	1	7	1	1	3	2	2	2	7	83
OG0005096	1	1	1	2	1	2	3	2	2	1	2	1	2	4	5	4	4	3	3	2	5	17	1	4	1	1	1	3	1	1	1	1	83
OG0005097	1	2	3	1	3	2	1	2	5	5	3	1	3	3	13	1	2	3	2	2	2	2	1	2	1	1	1	4	2	3	5	1	83
OG0005098	3	2	4	4	2	4	2	3	1	2	2	1	1	4	14	1	0	1	0	2	1	0	1	7	7	1	3	1	3	2	2	2	83
OG0005099	3	1	1	1	1	2	1	1	3	3	2	1	1	1	5	1	2	11	3	1	3	3	3	3	3	1	1	6	5	3	6	1	83
OG0005100	2	3	1	1	2	3	1	1	1	2	2	3	3	8	4	1	1	3	6	2	4	3	2	6	6	2	2	3	2	1	1	1	83
OG0005101	2	5	4	5	2	2	1	2	1	3	3	2	1	2	10	2	1	1	3	2	2	6	1	3	4	1	1	2	2	3	3	1	83
OG0005102	2	4	2	2	1	2	4	3	4	1	1	3	2	9	5	4	3	3	1	1	1	5	1	3	4	1	3	4	1	1	1	1	83
OG0005103	7	6	3	5	2	1	1	1	2	4	8	2	1	3	8	1	1	3	1	2	1	5	2	1	1	2	2	2	2	1	1	1	83
OG0005104	1	1	9	3	2	2	1	3	6	1	1	1	2	3	2	8	1	2	1	2	1	8	3	4	4	1	1	1	2	2	2	2	83
OG0005105	7	5	4	6	2	1	1	0	3	4	3	4	0	0	0	2	0	0	0	0	1	27	0	4	0	0	0	0	2	1	2	4	83
OG0005106	1	1	1	1	2	5	2	6	5	6	2	1	2	7	5	1	1	4	2	4	1	1	1	3	2	1	1	4	1	1	2	6	83
OG0005107	2	1	3	3	2	3	4	3	1	3	3	3	1	6	2	2	1	2	2	2	4	2	3	5	2	2	1	4	1	2	6	2	83
OG0005108	2	2	3	4	2	3	3	2	3	2	2	1	2	3	5	4	2	4	2	3	2	3	2	3	4	2	2	3	2	2	2	2	83
OG0005109	1	1	1	1	1	1	1	3	3	3	2	1	4	1	3	2	1	5	3	1	1	6	1	5	4	4	3	5	3	3	2	7	83
OG0005110	2	1	2	4	6	2	1	1	4	1	3	1	1	4	5	3	1	6	1	1	1	8	1	3	2	1	1	2	3	5	5	1	83
OG0005111	1	2	1	1	1	6	2	3	3	2	1	1	1	5	2	2	2	5	1	6	3	2	2	3	1	2	2	5	3	5	4	3	83
OG0005112	1	2	3	3	2	6	1	3	2	2	2	1	3	4	4	4	2	3	2	2	5	4	2	2	3	3	2	2	2	2	3	1	83
OG0005113	1	1	1	1	1	3	2	3	2	3	3	1	2	6	4	2	2	2	3	6	2	4	4	5	4	1	1	2	3	3	3	2	83
OG0005114	6	11	1	4	2	2	4	1	4	1	1	4	1	3	3	0	1	2	1	2	1	9	1	2	2	2	1	2	1	2	2	4	83
OG0005115	1	3	1	3	2	3	2	1	6	3	6	1	1	2	12	1	4	1	1	4	2	3	1	3	3	2	4	1	2	1	2	1	83
OG0005116	1	1	3	2	1	3	2	4	3	2	2	3	2	6	2	2	2	5	3	22	1	0	1	1	1	0	1	3	1	1	1	1	83
OG0005117	2	3	5	3	1	6	1	2	1	2	1	1	1	1	9	2	2	5	4	1	2	3	1	4	3	1	1	3	3	3	4	2	83
OG0005118	1	1	2	1	2	1	0	4	2	4	1	1	2	5	7	1	1	6	4	2	1	6	2	1	1	3	3	9	2	2	3	2	83
OG0005119	2	2	4	4	2	1	1	2	2	3	1	2	2	10	4	4	2	2	2	2	2	4	3	4	3	1	1	2	2	2	2	3	83
OG0005120	1	5	2	2	1	4	1	3	1	1	2	1	1	4	16	2	2	4	3	2	3	4	1	2	2	1	1	6	1	2	1	1	83
OG0005121	1	1	1	1	1	10	2	2	1	1	1	1	4	2	2	1	1	2	1	7	5	1	2	2	2	1	1	3	6	8	7	2	83
OG0005122	2	2	5	3	2	2	2	1	3	3	1	2	2	2	8	2	2	4	2	1	3	4	1	1	5	2	2	2	1	1	3	7	83
OG0005123	1	5	6	17	1	2	1	3	2	3	1	1	2	2	3	2	1	4	3	2	1	4	1	3	3	1	1	2	1	1	1	2	83
OG0005124	1	2	2	1	3	4	4	2	3	1	1	1	3	1	3	5	1	2	1	1	2	7	1	4	10	3	4	4	3	1	1	1	83
OG0005125	2	4	2	2	2	2	1	2	2	2	4	3	1	5	8	2	3	2	2	3	2	4	2	3	2	2	2	2	2	2	2	4	83
OG0005126	1	3	3	2	1	4	1	3	2	3	5	1	1	3	7	1	1	5	1	4	3	7	4	3	2	1	1	1	3	2	2	2	83
OG0005127	2	2	3	6	1	1	1	2	2	2	2	4	1	3	12	2	2	2	4	2	1	3	1	3	3	1	1	6	2	2	3	1	83
OG0005128	1	3	2	1	1	5	2	2	2	2	2	1	1	2	10	1	5	2	2	1	2	6	2	5	4	3	5	2	1	1	1	3	83
OG0005129	3	4	2	4	3	2	1	5	1	1	2	2	1	3	7	7	1	2	1	1	2	1	1	7	4	1	1	4	2	1	3	3	83
OG0005130	2	5	5	8	2	5	0	1	3	2	4	2	2	3	4	2	1	4	3	2	0	2	1	2	10	2	2	1	0	0	0	3	83
OG0005131	3	9	1	5	2	7	0	0	1	0	3	3	0	3	2	1	0	3	2	2	3	5	4	5	4	0	3	0	4	4	4	0	83
OG0005132	0	0	5	1	0	0	0	0	3	0	0	0	3	0	0	11	1	2	8	0	43	2	1	0	0	1	1	1	0	0	0	0	83
OG0005133	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	83
OG0005134	0	0	0	0	0	1	1	1	2	1	1	0	1	5	19	1	1	6	6	1	1	13	1	2	4	1	1	4	2	2	1	4	83
OG0005135	0	0	0	0	0	1	0	0	10	8	9	0	3	0	8	1	1	2	2	0	4	5	0	1	1	2	6	2	2	4	7	4	83
OG0005136	0	0	0	0	0	6	0	2	1	3	2	0	5	3	4	0	5	4	6	1	1	0	2	7	9	1	5	2	4	2	1	7	83
OG0005137	0	0	0	0	0	3	1	2	1	1	1	0	1	5	6	3	2	1	5	4	3	14	3	3	4	2	3	5	3	2	3	2	83
OG0005138	0	0	0	0	0	1	0	1	5	0	0	0	8	1	6	1	5	3	3	7	3	0	1	4	3	3	4	4	0	6	12	2	83
OG0005139	0	0	0	0	0	4	1	2	5	1	1	0	1	2	6	1	1	3	3	5	5	9	4	7	5	1	1	2	1	2	4	6	83
OG0005140	0	0	0	0	0	3	1	2	2	2	2	0	2	3	9	9	2	4	2	3	2	9	2	5	3	2	2	4	2	2	1	3	83
OG0005141	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	83
OG0005145	6	2	1	1	2	1	7	4	1	2	1	2	2	2	7	1	1	5	7	2	1	7	1	1	1	1	2	5	1	1	1	3	82
OG0005146	3	1	2	1	1	1	2	6	3	2	2	1	2	4	3	1	3	1	2	4	1	6	3	8	8	1	1	1	5	1	1	1	82
OG0005147	2	3	1	1	2	3	1	1	2	1	1	1	2	4	17	2	3	2	5	1	3	2	1	5	2	1	2	1	3	2	2	3	82
OG0005148	5	6	8	5	4	0	0	3	0	0	0	4	1	9	3	2	1	0	1	2	0	2	6	9	2	1	1	0	2	2	0	3	82
OG0005149	3	4	5	4	3	1	1	1	2	1	1	2	2	4	8	1	1	1	3	1	5	6	1	2	2	2	4	1	3	3	3	1	82
OG0005150	2	5	3	3	1	7	1	2	1	4	2	3	1	4	2	6	2	2	7	1	2	5	2	3	3	1	1	2	1	1	1	1	82
OG0005151	1	1	3	2	1	2	3	5	1	1	1	1	1	7	4	3	1	2	2	3	3	4	8	2	2	1	1	7	2	1	2	4	82
OG0005152	1	1	3	3	1	3	1	4	2	1	1	1	1	6	4	4	2	2	3	4	4	2	3	3	4	1	1	3	4	4	4	1	82
OG0005153	2	2	2	4	2	2	4	2	2	5	3	2	2	0	2	2	2	2	3	2	4	1	0	4	3	2	2	7	3	3	1	5	82
OG0005154	3	2	2	2	1	1	1	1	1	4	2	1	1	5	10	2	2	7	2	1	2	4	1	3	2	3	5	3	1	2	4	1	82
OG0005155	2	3	3	2	2	2	1	1	1	2	2	3	2	4	7	4	1	2	3	1	2	4	1	2	11	1	2	3	2	2	2	2	82
OG0005156	4	3	5	6	3	4	1	2	1	2	2	3	1	3	4	3	2	1	3	3	2	4	2	2	2	1	1	2	3	2	3	2	82
OG0005157	2	5	3	3	2	3	2	2	3	2	1	2	1	6	6	3	1	2	3	2	3	4	2	2	1	1	1	2	3	3	3	3	82
OG0005158	3	3	6	7	3	2	1	2	1	2	3	3	1	3	6	4	3	2	2	2	1	4	2	2	2	1	1	3	2	2	2	1	82
OG0005159	3	4	2	5	2	1	3	1	4	1	2	3	1	3	6	1	3	1	2	1	1	4	1	9	8	1	1	2	1	1	1	3	82
OG0005160	3	3	10	12	3	2	1	3	1	2	2	4	1	4	4	0	1	2	2	2	1	2	2	3	3	1	1	3	1	1	1	1	82
OG0005161	4	8	5	4	3	2	1	2	2	1	2	5	1	2	3	1	2	3	2	1	2	3	1	2	2	2	3	5	2	2	3	1	82
OG0005162	2	2	2	2	2	2	1	3	2	1	1	2	1	4	6	3	2	4	4	5	5	6	2	4	4	1	1	0	2	2	2	2	82
OG0005163	2	4	3	4	2	2	2	6	2	2	2	2	1	6	4	2	2	2	4	3	1	3	3	2	3	2	1	4	1	2	1	2	82
OG0005164	3	2	5	7	3	2	1	3	2	1	2	2	2	3	4	2	3	2	3	3	2	3	5	4	4	1	1	1	2	2	0	2	82
OG0005165	3	5	3	4	3	2	2	3	4	2	2	2	2	2	4	2	2	4	5	2	2	3	1	2	3	2	2	2	0	2	2	3	82
OG0005166	1	1	1	4	1	2	1	4	3	2	2	1	1	4	13	2	1	3	3	3	1	4	2	4	2	3	2	3	2	2	2	2	82
OG0005167	4	4	1	2	0	6	1	2	2	2	2	0	2	3	8	6	4	0	1	6	1	7	2	2	3	4	1	0	3	0	1	2	82
OG0005168	3	3	4	4	2	1	3	3	2	1	1	2	2	5	9	3	3	4	3	3	1	2	3	1	2	2	2	3	1	1	1	2	82
OG0005169	1	3	1	1	2	2	1	1	1	4	5	1	2	2	2	1	2	6	3	1	1	2	1	5	4	2	2	18	2	2	1	0	82
OG0005170	3	2	2	3	1	2	2	4	6	1	1	1	1	8	2	4	1	4	1	4	3	2	6	2	2	1	1	3	2	2	3	2	82
OG0005171	5	1	1	1	3	2	1	2	3	4	3	2	1	3	3	9	1	4	1	1	1	2	1	2	2	4	2	4	2	2	1	8	82
OG0005172	1	2	6	4	4	4	4	1	3	1	2	1	2	2	4	3	1	3	2	3	5	4	3	1	2	2	4	0	2	2	1	3	82
OG0005173	3	8	2	4	2	2	2	3	1	1	2	4	1	3	4	4	2	3	1	3	1	6	1	3	1	1	2	5	2	3	1	1	82
OG0005174	1	1	1	1	1	1	1	4	7	2	2	1	11	2	2	1	4	3	1	1	1	7	1	2	1	3	9	1	2	2	1	4	82
OG0005175	4	8	4	5	4	1	1	4	2	1	1	3	1	14	4	1	1	2	1	1	1	4	2	1	2	1	3	1	1	1	1	1	82
OG0005176	1	2	4	3	1	4	1	2	1	2	2	1	1	5	6	1	1	2	1	4	4	11	2	3	2	1	1	3	3	3	3	1	82
OG0005177	3	5	4	5	3	2	1	3	1	2	2	3	1	5	4	3	1	3	2	3	2	2	3	6	1	1	1	3	2	2	2	1	82
OG0005178	3	4	3	4	3	1	1	2	1	2	2	3	1	2	4	1	1	9	4	2	2	6	1	4	3	1	1	3	1	2	4	1	82
OG0005179	2	2	3	2	2	3	2	1	2	2	2	1	2	1	6	4	2	5	8	1	2	4	1	2	5	2	2	5	1	2	1	2	82
OG0005180	2	3	2	4	2	1	3	4	3	1	1	1	1	6	8	3	4	5	4	1	2	2	1	2	1	2	2	5	2	1	1	2	82
OG0005181	3	2	5	6	2	4	2	1	2	4	2	2	2	3	5	5	1	2	3	1	2	1	1	4	3	1	1	3	3	2	2	2	82
OG0005182	2	4	2	2	3	3	1	2	1	1	1	2	1	2	2	2	8	2	13	1	6	2	1	2	1	1	2	4	2	2	2	2	82
OG0005183	1	2	2	4	2	3	2	6	2	1	1	2	3	4	7	4	3	4	1	5	1	3	3	2	4	1	1	1	1	1	1	4	82
OG0005184	4	4	3	2	2	2	4	1	6	3	4	2	2	2	8	1	1	1	1	2	1	8	1	2	2	1	1	1	3	3	2	2	82
OG0005185	3	4	3	4	1	2	0	3	5	2	3	2	1	4	11	1	0	6	3	1	1	5	2	1	1	2	4	0	1	3	1	2	82
OG0005186	2	3	3	3	3	3	1	3	1	1	1	2	1	3	5	6	1	2	2	3	4	5	1	3	6	1	1	2	3	2	3	2	82
OG0005187	2	2	4	5	2	1	3	2	2	2	4	2	2	2	5	1	2	3	3	2	1	8	2	3	3	2	2	3	2	2	2	1	82
OG0005188	2	1	1	1	2	1	3	1	2	2	3	1	2	8	5	1	1	3	1	2	5	11	1	1	1	3	2	2	4	5	1	3	82
OG0005189	2	2	1	0	2	3	1	4	1	1	1	2	1	4	9	5	1	2	4	4	1	6	4	1	1	2	2	2	5	5	1	2	82
OG0005190	2	2	3	3	2	2	2	3	3	2	2	2	1	4	4	4	2	2	4	3	2	2	4	4	4	2	2	2	2	2	2	2	82
OG0005191	7	6	3	1	3	1	2	1	1	1	1	5	2	8	6	1	2	2	3	2	1	2	3	2	4	1	1	2	2	1	2	3	82
OG0005192	2	1	2	1	2	2	1	2	2	1	3	1	1	2	9	8	2	3	3	1	1	3	2	6	4	1	2	2	3	3	3	3	82
OG0005193	1	5	2	2	1	2	2	2	1	1	1	1	1	5	4	1	1	1	6	12	4	2	1	5	4	4	3	1	2	1	2	1	82
OG0005194	1	2	1	1	1	2	1	4	2	2	2	1	1	5	6	4	1	2	1	3	3	5	3	7	6	1	1	5	2	3	2	1	82
OG0005195	2	3	7	7	1	1	0	5	3	2	2	1	1	6	5	5	1	4	7	1	1	6	1	0	0	1	1	2	2	1	1	2	82
OG0005196	4	5	6	6	4	1	1	2	2	1	1	4	1	5	11	1	1	2	2	1	1	2	5	2	3	1	1	3	1	1	0	1	82
OG0005197	4	6	6	8	3	1	3	4	1	1	1	2	1	4	7	2	1	2	1	2	2	3	1	3	2	1	2	3	1	2	1	1	82
OG0005198	3	2	3	3	2	3	2	1	2	2	4	2	2	4	3	4	2	2	2	3	5	0	1	3	3	2	2	2	4	4	4	1	82
OG0005199	2	1	5	4	1	1	1	2	1	1	2	1	5	3	3	1	1	5	1	1	3	3	3	2	2	2	7	2	2	2	3	9	82
OG0005200	2	2	5	6	2	0	2	2	2	2	2	2	1	5	4	1	10	2	3	2	0	2	7	4	3	1	3	3	0	0	0	2	82
OG0005201	2	2	4	2	2	2	2	2	1	1	1	1	1	3	12	2	1	3	4	4	2	2	2	4	3	1	1	4	4	3	3	1	82
OG0005202	5	4	1	2	4	1	1	4	1	0	0	1	3	3	15	1	5	1	3	1	6	3	2	5	1	1	2	1	0	0	0	5	82
OG0005203	3	3	2	2	2	3	2	3	1	2	2	2	2	5	2	4	2	2	5	3	3	6	4	3	3	2	2	1	1	2	2	1	82
OG0005204	3	3	2	3	1	1	1	2	3	1	1	1	4	2	2	12	2	3	4	4	1	0	1	2	2	3	2	6	5	2	1	2	82
OG0005205	2	2	4	7	3	1	2	1	2	2	2	1	1	2	7	8	3	2	1	2	1	4	1	4	3	2	3	4	1	1	1	2	82
OG0005206	2	3	4	6	2	2	1	2	2	1	1	2	2	1	6	2	2	4	2	2	4	5	2	2	2	2	2	3	3	3	3	2	82
OG0005207	2	4	3	4	2	2	1	1	2	1	1	2	2	5	4	4	4	4	4	1	2	3	2	4	3	2	2	3	2	2	2	2	82
OG0005208	4	3	4	4	3	2	3	1	1	1	1	3	1	7	10	3	4	2	2	2	1	2	3	2	3	1	1	2	1	1	1	3	82
OG0005209	2	1	3	3	1	3	1	7	2	3	3	1	1	6	2	6	5	2	5	2	1	2	2	1	1	1	2	2	2	2	2	5	82
OG0005210	6	2	49	4	7	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82
OG0005211	1	1	4	6	1	3	4	1	3	0	0	2	1	9	0	4	2	4	3	4	1	0	6	5	2	3	2	5	2	1	1	1	82
OG0005212	1	1	3	3	6	2	1	1	7	1	1	1	1	8	4	1	4	3	1	1	3	3	1	1	3	3	1	5	3	4	2	2	82
OG0005213	3	3	1	2	2	3	1	2	2	1	2	1	1	2	9	2	1	2	9	3	4	2	1	5	3	1	1	1	3	3	3	3	82
OG0005214	2	2	5	5	2	5	1	1	2	5	2	3	1	3	7	1	1	6	1	1	2	2	3	2	3	2	1	3	2	2	3	1	82
OG0005215	3	3	3	2	3	1	1	1	1	12	12	7	1	2	4	1	1	1	1	1	2	2	1	2	1	1	1	1	4	3	2	1	82
OG0005216	4	3	5	11	2	2	1	3	1	1	1	1	1	10	2	4	1	1	3	4	2	2	4	2	2	1	1	1	2	1	1	2	82
OG0005217	1	2	2	8	1	1	3	2	2	2	1	1	3	5	3	1	0	7	3	1	2	7	2	2	2	2	5	4	1	1	2	3	82
OG0005218	4	5	3	2	3	3	2	2	1	1	1	2	1	4	4	2	1	2	2	2	3	2	2	2	4	2	2	2	4	4	4	4	82
OG0005219	3	3	8	13	2	1	1	1	2	2	1	1	1	4	4	1	3	2	4	1	2	2	1	4	8	1	1	1	1	1	1	1	82
OG0005220	1	3	8	10	2	1	1	2	1	1	1	3	1	4	7	7	3	3	1	2	2	5	1	0	0	1	1	3	1	4	1	1	82
OG0005221	3	2	3	3	2	5	0	2	1	3	1	1	1	5	6	2	2	1	6	1	9	2	1	2	3	1	1	2	3	3	2	3	82
OG0005222	2	1	1	1	2	1	2	1	4	5	2	1	3	4	12	1	1	4	3	1	1	6	2	4	5	2	2	3	1	1	1	2	82
OG0005223	2	3	5	3	3	3	2	2	2	2	4	3	1	5	8	1	5	2	3	1	3	2	3	3	1	2	1	1	1	1	3	1	82
OG0005224	3	2	1	2	1	2	1	1	1	8	9	2	1	2	2	1	1	9	2	1	2	3	2	2	2	1	1	4	1	1	10	1	82
OG0005225	5	3	3	4	2	1	1	3	1	2	1	5	7	2	3	4	2	2	4	3	4	2	1	4	4	1	1	3	1	1	1	1	82
OG0005226	2	2	2	2	2	2	1	3	2	5	2	2	1	5	8	4	1	3	2	1	1	7	2	1	4	1	2	4	1	1	1	5	82
OG0005227	2	3	2	2	3	3	2	2	1	1	1	2	1	3	7	2	3	2	5	2	2	2	1	5	3	2	2	3	3	4	4	2	82
OG0005228	2	3	4	4	2	1	1	3	1	4	2	2	1	4	11	3	1	2	3	3	1	4	3	2	2	1	1	3	2	1	1	4	82
OG0005229	1	1	1	1	2	2	6	1	4	1	6	1	2	3	5	1	4	3	1	1	2	3	1	13	8	1	2	1	1	1	0	2	82
OG0005230	1	1	2	2	1	1	1	1	3	3	3	1	1	4	11	3	2	4	4	1	3	2	3	2	3	3	3	3	3	3	3	1	82
OG0005231	2	1	5	2	1	2	0	1	1	1	3	1	1	4	10	2	0	5	3	1	1	2	3	7	5	1	4	3	3	3	2	2	82
OG0005232	1	7	2	2	1	2	4	1	2	2	2	1	1	6	9	4	2	3	1	1	1	11	1	2	2	1	1	2	3	2	1	1	82
OG0005233	1	2	3	1	1	7	1	4	1	1	1	1	1	2	10	5	1	2	3	2	1	3	3	2	7	3	1	2	2	2	3	3	82
OG0005234	1	4	5	3	3	2	1	1	1	1	1	2	2	3	2	5	1	2	2	1	3	4	1	6	8	1	1	4	3	5	2	1	82
OG0005235	5	3	2	2	1	3	4	1	3	2	2	1	1	3	5	7	1	3	1	1	1	9	2	2	3	1	2	4	1	2	2	2	82
OG0005236	2	3	2	2	2	1	1	6	2	2	2	1	3	8	3	3	1	2	2	3	1	2	3	5	5	1	2	5	2	1	3	1	82
OG0005237	1	1	2	2	1	2	3	2	4	2	4	1	1	7	4	3	1	1	4	2	4	4	2	6	4	3	2	1	2	2	2	2	82
OG0005238	0	0	0	0	0	4	1	1	4	3	3	0	2	1	16	11	2	2	1	2	6	5	1	1	1	1	1	0	5	3	4	1	82
OG0005239	0	0	0	0	0	3	1	3	7	2	1	0	2	7	12	3	0	1	1	8	3	1	5	2	2	5	1	0	2	2	2	6	82
OG0005240	0	0	0	0	0	3	0	0	5	0	0	0	5	8	4	2	2	13	5	0	1	0	4	2	7	2	4	5	1	3	2	4	82
OG0005241	0	0	0	0	0	0	3	3	0	0	0	0	0	7	9	0	1	7	19	8	9	0	1	1	1	0	0	2	1	2	1	7	82
OG0005242	0	0	0	0	0	0	1	1	3	0	0	0	2	0	0	4	1	1	3	1	0	58	0	0	0	1	2	2	0	0	0	2	82
OG0005246	3	2	3	3	2	2	1	3	2	2	2	2	2	4	3	2	2	2	5	3	2	7	2	3	3	2	2	2	2	2	2	2	81
OG0005247	2	4	1	3	3	2	2	1	6	2	1	5	2	3	2	3	1	4	5	1	2	3	2	1	1	2	2	1	1	1	6	6	81
OG0005248	4	4	4	5	4	4	4	0	1	1	2	4	1	4	5	1	2	1	4	1	3	6	2	3	2	1	1	0	1	2	2	2	81
OG0005249	1	1	1	1	1	1	11	2	3	1	4	1	2	4	17	4	1	1	1	1	1	3	1	1	1	1	2	2	3	4	1	2	81
OG0005250	4	3	1	1	1	1	3	2	5	8	3	2	1	2	4	0	4	2	9	2	2	3	1	4	2	1	2	1	3	2	1	1	81
OG0005251	2	3	11	9	2	2	1	1	1	2	2	2	2	4	6	2	1	2	1	1	2	5	2	2	2	2	1	1	2	2	2	1	81
OG0005252	2	4	1	1	1	1	2	2	4	2	2	3	5	7	4	4	1	1	3	3	3	2	1	4	3	2	3	1	1	1	2	5	81
